2476,1437
2477,1436
2477,1435
2477,1434
2477,1433
2477,1432
2477,1431
2477,1430
2477,1429
2477,1428
2477,1427
2477,1426
2478,1425
2477,1424
2478,1423
2478,1422
2478,1421
2478,1420
2478,1419
2478,1418
2478,1417
2478,1416
2479,1415
2478,1414
2478,1413
2478,1412
2479,1411
2479,1410
2479,1409
2479,1408
2478,1407
2477,1408
2478,1407
2478,1406
2478,1405
2479,1405
2480,1404
2480,1403
2479,1402
2480,1402
2481,1401
2481,1400
2482,1399
2482,1398
2483,1397
2483,1396
2483,1395
2482,1394
2483,1393
2483,1392
2484,1391
2484,1390
2485,1390
2486,1389
2486,1388
2487,1387
2488,1387
2489,1386
2489,1385
2490,1384
2491,1383
2491,1382
2491,1381
2491,1380
2492,1379
2492,1378
2493,1377
2494,1376
2494,1375
2494,1374
2494,1373
2494,1372
2494,1371
2494,1370
2494,1369
2494,1368
2494,1367
2494,1366
2494,1365
2494,1364
2493,1363
2494,1362
2494,1361
2494,1360
2495,1359
2494,1358
2495,1357
2495,1356
2495,1355
2496,1355
2497,1354
2497,1353
2497,1352
2497,1351
2497,1350
2497,1349
2497,1348
2498,1347
2499,1346
2499,1345
2500,1344
2501,1343
2502,1342
2502,1341
2502,1340
2503,1339
2504,1338
2504,1337
2505,1336
2504,1335
2505,1334
2505,1333
2506,1332
2507,1331
2507,1330
2507,1329
2508,1329
2509,1328
2509,1327
2509,1326
2510,1325
2510,1324
2511,1323
2512,1322
2513,1321
2513,1320
2513,1319
2514,1318
2515,1317
2514,1316
2514,1315
2514,1314
2515,1313
2515,1312
2516,1311
2516,1310
2517,1309
2518,1308
2518,1307
2519,1306
2519,1305
2520,1304
2519,1303
2520,1303
2521,1302
2522,1301
2523,1301
2524,1300
2524,1299
2525,1298
2526,1297
2526,1296
2526,1295
2527,1294
2528,1293
2529,1293
2530,1292
2530,1291
2530,1290
2530,1289
2529,1288
2530,1289
2531,1288
2531,1287
2531,1286
2531,1285
2532,1286
2533,1285
2534,1284
2535,1283
2536,1283
2537,1283
2538,1283
2539,1282
2540,1281
2541,1280
2541,1279
2541,1278
2542,1277
2543,1277
2544,1277
2545,1276
2545,1275
2546,1275
2547,1274
2548,1273
2549,1273
2550,1273
2551,1272
2551,1271
2552,1271
2553,1271
2554,1270
2555,1269
2556,1269
2557,1268
2558,1267
2559,1267
2560,1266
2561,1266
2562,1265
2563,1264
2563,1263
2564,1263
2565,1262
2566,1262
2567,1261
2568,1260
2569,1260
2570,1259
2571,1259
2572,1258
2573,1257
2574,1256
2575,1256
2576,1255
2577,1254
2578,1253
2579,1252
2580,1251
2581,1250
2582,1249
2583,1248
2584,1247
2585,1246
2585,1245
2586,1244
2587,1243
2588,1243
2589,1242
2590,1241
2590,1240
2591,1239
2591,1238
2592,1237
2593,1237
2594,1236
2595,1235
2596,1234
2596,1233
2597,1232
2598,1231
2598,1230
2598,1229
2599,1229
2600,1228
2600,1227
2600,1226
2600,1225
2600,1224
2601,1223
2601,1222
2601,1221
2602,1220
2603,1219
2603,1218
2604,1217
2604,1216
2605,1215
2605,1214
2606,1213
2607,1213
2608,1213
2609,1212
2610,1211
2610,1210
2610,1209
2611,1209
2612,1208
2613,1208
2614,1207
2615,1207
2616,1206
2617,1205
2618,1205
2619,1205
2620,1205
2621,1204
2622,1204
2623,1203
2623,1202
2624,1201
2625,1201
2626,1200
2627,1200
2628,1200
2629,1199
2630,1199
2631,1199
2632,1198
2633,1197
2634,1197
2635,1196
2636,1196
2637,1196
2638,1195
2639,1195
2640,1195
2641,1194
2641,1193
2642,1193
2643,1192
2643,1191
2643,1190
2644,1189
2645,1188
2645,1187
2645,1186
2645,1185
2646,1185
2647,1184
2648,1183
2648,1182
2649,1181
2648,1180
2649,1180
2650,1179
2650,1178
2650,1177
2651,1177
2652,1176
2652,1175
2653,1174
2654,1173
2654,1172
2654,1171
2655,1170
2656,1169
2657,1169
2658,1168
2659,1167
2660,1167
2661,1167
2662,1167
2663,1166
2663,1165
2664,1164
2665,1163
2665,1162
2666,1162
2667,1161
2668,1161
2669,1160
2670,1160
2671,1160
2672,1159
2673,1159
2674,1159
2675,1158
2676,1158
2677,1157
2678,1157
2679,1157
2680,1156
2681,1156
2682,1156
2683,1155
2684,1154
2685,1153
2686,1153
2687,1153
2688,1152
2689,1152
2690,1152
2691,1151
2692,1150
2693,1150
2694,1150
2695,1149
2696,1148
2696,1147
2697,1146
2698,1145
2699,1144
2700,1143
2701,1142
2702,1141
2703,1140
2704,1139
2705,1138
2706,1137
2707,1136
2708,1135
2708,1134
2709,1134
2710,1133
2710,1132
2711,1131
2712,1130
2713,1129
2714,1129
2715,1128
2716,1128
2717,1127
2718,1127
2719,1127
2720,1126
2721,1126
2722,1126
2723,1125
2724,1125
2725,1125
2726,1125
2727,1125
2728,1125
2729,1125
2730,1125
2731,1125
2732,1125
2733,1125
2734,1125
2735,1125
2736,1125
2737,1125
2738,1125
2739,1125
2740,1125
2741,1125
2742,1125
2743,1125
2744,1125
2745,1125
2746,1125
2747,1125
2748,1125
2749,1125
2750,1125
2751,1125
2752,1125
2753,1125
2754,1125
2755,1125
2756,1125
2757,1125
2758,1125
2759,1125
2760,1125
2761,1125
2762,1125
2763,1124
2764,1124
2765,1123
2766,1123
2767,1122
2768,1122
2769,1121
2770,1121
2771,1120
2772,1119
2772,1118
2773,1117
2774,1116
2775,1115
2776,1114
2777,1113
2778,1112
2779,1111
2780,1110
2781,1109
2781,1108
2782,1107
2783,1106
2784,1106
2785,1105
2785,1104
2786,1103
2787,1103
2788,1102
2789,1102
2790,1101
2791,1100
2792,1099
2793,1098
2794,1097
2795,1096
2796,1095
2797,1094
2798,1094
2799,1093
2798,1092
2799,1091
2800,1091
2801,1090
2802,1089
2803,1088
2804,1088
2805,1087
2806,1087
2807,1086
2808,1086
2809,1086
2810,1086
2811,1086
2812,1086
2813,1086
2814,1086
2815,1086
2816,1086
2817,1086
2818,1085
2819,1085
2820,1085
2821,1084
2822,1084
2823,1084
2824,1084
2825,1083
2826,1083
2827,1082
2828,1082
2829,1081
2830,1081
2831,1081
2832,1080
2833,1080
2834,1079
2835,1078
2836,1078
2837,1078
2838,1078
2839,1078
2840,1078
2841,1078
2842,1078
2843,1077
2844,1077
2845,1076
2846,1076
2847,1075
2848,1075
2849,1075
2850,1075
2851,1075
2852,1075
2853,1075
2854,1075
2855,1075
2856,1075
2857,1075
2858,1075
2859,1075
2860,1075
2861,1075
2862,1075
2863,1075
2864,1074
2865,1074
2866,1074
2867,1074
2868,1074
2869,1074
2870,1074
2871,1074
2872,1074
2873,1074
2874,1074
2875,1074
2876,1073
2877,1074
2878,1073
2879,1074
2880,1073
2881,1073
2882,1073
2883,1073
2884,1073
2885,1074
2886,1074
2887,1074
2888,1074
2889,1074
2890,1074
2891,1073
2892,1072
2893,1071
2894,1070
2895,1069
2895,1068
2896,1067
2897,1067
2898,1066
2899,1065
2900,1064
2901,1063
2902,1062
2903,1061
2903,1060
2904,1060
2905,1060
2906,1060
2907,1060
2908,1060
2909,1059
2910,1058
2911,1058
2912,1057
2913,1056
2913,1055
2914,1054
2915,1054
2916,1053
2917,1053
2918,1052
2919,1051
2920,1050
2921,1050
2922,1049
2923,1048
2924,1048
2925,1047
2925,1046
2926,1046
2927,1045
2928,1045
2929,1044
2930,1044
2931,1044
2932,1043
2933,1043
2934,1043
2935,1043
2936,1042
2937,1042
2938,1042
2939,1041
2940,1041
2941,1041
2942,1041
2943,1040
2944,1040
2945,1040
2946,1040
2947,1039
2948,1039
2949,1039
2950,1038
2951,1038
2952,1037
2953,1037
2954,1036
2955,1035
2956,1034
2956,1033
2957,1032
2958,1031
2959,1031
2960,1030
2960,1029
2961,1028
2961,1027
2962,1026
2962,1025
2963,1025
2964,1024
2965,1024
2966,1023
2967,1023
2968,1022
2969,1022
2970,1021
2971,1021
2972,1020
2973,1019
2974,1019
2975,1019
2976,1018
2977,1018
2978,1017
2979,1016
2980,1016
2981,1016
2982,1015
2983,1014
2984,1014
2985,1013
2986,1012
2987,1012
2988,1012
2989,1012
2990,1011
2991,1011
2992,1011
2993,1010
2994,1010
2995,1009
2995,1008
2996,1007
2997,1008
2998,1007
2999,1006
3000,1006
3001,1005
3002,1005
3003,1004
3004,1004
3005,1004
3006,1004
3007,1003
3008,1003
3009,1003
3010,1002
3011,1001
3012,1001
3013,1000
3014,1000
3015,999
3016,999
3017,998
3018,998
3019,998
3020,998
3021,997
3022,996
3023,996
3024,996
3025,996
3026,995
3027,995
3028,995
3029,994
3030,994
3031,994
3032,994
3033,994
3034,994
3035,994
3036,994
3037,994
3038,993
3039,993
3040,993
3041,993
3042,993
3043,992
3044,992
3045,992
3046,991
3047,991
3048,990
3049,990
3050,990
3051,989
3052,988
3053,987
3054,987
3055,987
3056,987
3057,986
3058,986
3059,986
3060,985
3061,984
3062,984
3063,983
3064,983
3065,983
3066,982
3067,982
3068,982
3069,981
3069,980
3070,980
3071,980
3072,980
3073,979
3074,979
3075,978
3076,978
3077,978
3078,978
3079,979
3080,979
3081,979
3082,979
3083,979
3084,979
3085,979
3086,978
3087,978
3088,978
3089,978
3090,979
3091,979
3092,979
3093,979
3094,979
3095,979
3096,979
3097,979
3098,979
3099,979
3100,979
3101,979
3102,979
3103,979
3104,979
3105,978
3105,977
3106,977
3107,976
3108,975
3108,974
3109,973
3109,972
3109,971
3109,970
3109,969
3109,968
3109,967
3109,966
3109,965
3110,964
3110,963
3111,962
3112,961
3113,960
3113,959
3114,958
3115,957
3116,957
3117,956
3117,955
3118,954
3118,953
3119,952
3120,951
3121,950
3121,949
3122,948
3123,948
3124,947
3125,946
3126,946
3127,945
3127,944
3128,944
3129,943
3130,942
3131,942
3132,941
3133,941
3134,941
3135,941
3136,940
3137,940
3138,940
3139,939
3140,939
3141,939
3142,939
3143,939
3144,938
3145,938
3146,938
3147,937
3148,936
3149,936
3150,936
3151,936
3152,936
3153,935
3154,934
3155,934
3156,934
3157,934
3158,934
3159,933
3160,933
3161,932
3162,932
3163,931
3164,930
3165,929
3166,928
3167,927
3167,926
3168,925
3169,925
3170,924
3171,923
3172,922
3173,921
3174,920
3175,919
3176,918
3177,918
3178,917
3178,916
3178,915
3179,914
3180,913
3181,912
3182,911
3182,910
3183,909
3184,908
3184,907
3184,906
3184,905
3184,904
3184,903
3184,902
3184,901
3185,900
3185,899
3185,898
3185,897
3186,896
3187,895
3186,894
3187,893
3187,892
3188,891
3189,891
3190,891
3191,891
3192,891
3193,891
3194,890
3195,890
3196,890
3197,890
3198,890
3199,890
3200,890
3201,890
3202,890
3203,891
3204,891
3205,891
3206,891
3207,892
3208,892
3209,893
3210,893
3211,893
3212,894
3213,894
3214,894
3215,894
3216,895
3217,896
3218,896
3219,897
3220,897
3221,897
3222,898
3223,899
3224,899
3225,900
3226,901
3227,902
3228,903
3229,903
3230,904
3231,905
3232,906
3233,907
3234,908
3235,909
3236,909
3236,910
3237,911
3238,911
3238,912
3239,913
3239,914
3240,915
3241,916
3242,917
3242,918
3243,919
3243,920
3244,921
3245,922
3245,923
3245,924
3246,925
3247,925
3247,926
3248,927
3248,928
3248,929
3247,930
3248,931
3248,932
3249,933
3249,934
3249,935
3250,936
3251,937
3252,937
3253,938
3253,939
3254,940
3254,941
3255,942
3255,943
3255,944
3256,945
3257,946
3258,947
3259,948
3260,949
3261,950
3262,951
3262,952
3263,953
3264,954
3265,955
3266,956
3267,957
3268,958
3269,959
3270,959
3270,960
3270,961
3271,962
3272,963
3273,964
3274,965
3275,966
