3498.5,1676.5
3450.5,1728.5
3390.5,1792.5
3358.5,1828.5
3350.5,1832.5
3322.5,1856.5
3314.5,1892.5
3290.5,1928.5
3306.5,1936.5
3322.5,1984.5
3326.5,2012.5
3346.5,2044.5
3366.5,2060.5
3378.5,2112.5
3410.5,2132.5
3442.5,2144.5
3470.5,2160.5
3530.5,2160.5
3574.5,2188.5
3634.5,2188.5
3654.5,2188.5
3694.5,2240.5
3694.5,2240.5
3786.5,2224.5
3914.5,2152.5
3954.5,2084.5
3970.5,2008.5
3998.5,1920.5
4002.5,1836.5
3918.5,1820.5
